ds,city,neighbourhood,forecast_month,model_level,is_scenario_proxy,yhat,yhat_lower,yhat_upper,monthly_baseline,annual_occupancy_baseline,review_growth_24_25_raw,review_growth_24_25_capped,seasonality_multiplier,momentum_multiplier,n_listings,training_start,training_end,methodology_note
2026-06-01,paris,Passy,2026-06,city_prophet_scaled_neighbourhood,True,8.921,8.8727,8.9738,7.8333,94.0,0.2222,0.2222,1.14,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Passy,2026-07,city_prophet_scaled_neighbourhood,True,8.5282,8.4805,8.577,7.8333,94.0,0.2222,0.2222,1.08,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Passy,2026-08,city_prophet_scaled_neighbourhood,True,7.195,7.1441,7.2446,7.8333,94.0,0.2222,0.2222,0.92,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Passy,2026-09,city_prophet_scaled_neighbourhood,True,8.827,8.7803,8.8758,7.8333,94.0,0.2222,0.2222,1.12,1.0033,2422,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Popincourt,2025-10,city_prophet_scaled_neighbourhood,True,8.2508,8.2015,8.3035,7.8333,94.0,0.0,0.0,1.06,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Popincourt,2025-11,city_prophet_scaled_neighbourhood,True,7.4086,7.359,7.4573,7.8333,94.0,0.0,0.0,0.94,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Popincourt,2025-12,city_prophet_scaled_neighbourhood,True,7.9414,7.8905,7.9865,7.8333,94.0,0.0,0.0,1.02,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Popincourt,2026-01,city_prophet_scaled_neighbourhood,True,6.1417,6.0951,6.1918,7.8333,94.0,0.0,0.0,0.78,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Popincourt,2026-02,city_prophet_scaled_neighbourhood,True,6.5431,6.4945,6.5886,7.8333,94.0,0.0,0.0,0.84,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Popincourt,2026-03,city_prophet_scaled_neighbourhood,True,7.4756,7.4288,7.5258,7.8333,94.0,0.0,0.0,0.95,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Popincourt,2026-04,city_prophet_scaled_neighbourhood,True,8.1829,8.1387,8.2307,7.8333,94.0,0.0,0.0,1.05,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Popincourt,2026-05,city_prophet_scaled_neighbourhood,True,8.6498,8.6036,8.6982,7.8333,94.0,0.0,0.0,1.1,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Popincourt,2026-06,city_prophet_scaled_neighbourhood,True,8.8913,8.8433,8.944,7.8333,94.0,0.0,0.0,1.14,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Popincourt,2026-07,city_prophet_scaled_neighbourhood,True,8.4999,8.4524,8.5485,7.8333,94.0,0.0,0.0,1.08,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Popincourt,2026-08,city_prophet_scaled_neighbourhood,True,7.1711,7.1203,7.2205,7.8333,94.0,0.0,0.0,0.92,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Popincourt,2026-09,city_prophet_scaled_neighbourhood,True,8.7977,8.7511,8.8463,7.8333,94.0,0.0,0.0,1.12,1.0,3887,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Reuilly,2025-10,city_prophet_scaled_neighbourhood,True,9.1497,9.0949,9.2081,8.6667,104.0,0.1538,0.1538,1.06,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Reuilly,2025-11,city_prophet_scaled_neighbourhood,True,8.2157,8.1606,8.2697,8.6667,104.0,0.1538,0.1538,0.94,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Reuilly,2025-12,city_prophet_scaled_neighbourhood,True,8.8065,8.7501,8.8565,8.6667,104.0,0.1538,0.1538,1.02,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Reuilly,2026-01,city_prophet_scaled_neighbourhood,True,6.8107,6.7591,6.8663,8.6667,104.0,0.1538,0.1538,0.78,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Reuilly,2026-02,city_prophet_scaled_neighbourhood,True,7.2558,7.202,7.3063,8.6667,104.0,0.1538,0.1538,0.84,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Reuilly,2026-03,city_prophet_scaled_neighbourhood,True,8.29,8.238,8.3456,8.6667,104.0,0.1538,0.1538,0.95,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Reuilly,2026-04,city_prophet_scaled_neighbourhood,True,9.0743,9.0253,9.1273,8.6667,104.0,0.1538,0.1538,1.05,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Reuilly,2026-05,city_prophet_scaled_neighbourhood,True,9.5921,9.5408,9.6458,8.6667,104.0,0.1538,0.1538,1.1,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Reuilly,2026-06,city_prophet_scaled_neighbourhood,True,9.8599,9.8066,9.9183,8.6667,104.0,0.1538,0.1538,1.14,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Reuilly,2026-07,city_prophet_scaled_neighbourhood,True,9.4258,9.3731,9.4797,8.6667,104.0,0.1538,0.1538,1.08,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Reuilly,2026-08,city_prophet_scaled_neighbourhood,True,7.9523,7.896,8.0071,8.6667,104.0,0.1538,0.1538,0.92,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Reuilly,2026-09,city_prophet_scaled_neighbourhood,True,9.7561,9.7044,9.81,8.6667,104.0,0.1538,0.1538,1.12,1.0023,1602,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Temple,2025-10,city_prophet_scaled_neighbourhood,True,10.533,10.47,10.6002,10.0,120.0,0.0,0.0,1.06,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Temple,2025-11,city_prophet_scaled_neighbourhood,True,9.4578,9.3944,9.52,10.0,120.0,0.0,0.0,0.94,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Temple,2025-12,city_prophet_scaled_neighbourhood,True,10.138,10.073,10.1955,10.0,120.0,0.0,0.0,1.02,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Temple,2026-01,city_prophet_scaled_neighbourhood,True,7.8404,7.781,7.9044,10.0,120.0,0.0,0.0,0.78,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Temple,2026-02,city_prophet_scaled_neighbourhood,True,8.3528,8.2909,8.411,10.0,120.0,0.0,0.0,0.84,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Temple,2026-03,city_prophet_scaled_neighbourhood,True,9.5433,9.4835,9.6073,10.0,120.0,0.0,0.0,0.95,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Temple,2026-04,city_prophet_scaled_neighbourhood,True,10.4462,10.3898,10.5073,10.0,120.0,0.0,0.0,1.05,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Temple,2026-05,city_prophet_scaled_neighbourhood,True,11.0423,10.9833,11.1041,10.0,120.0,0.0,0.0,1.1,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Temple,2026-06,city_prophet_scaled_neighbourhood,True,11.3506,11.2893,11.4179,10.0,120.0,0.0,0.0,1.14,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Temple,2026-07,city_prophet_scaled_neighbourhood,True,10.8509,10.7902,10.913,10.0,120.0,0.0,0.0,1.08,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Temple,2026-08,city_prophet_scaled_neighbourhood,True,9.1546,9.0898,9.2177,10.0,120.0,0.0,0.0,0.92,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Temple,2026-09,city_prophet_scaled_neighbourhood,True,11.2311,11.1716,11.2932,10.0,120.0,0.0,0.0,1.12,1.0,2272,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Vaugirard,2025-10,city_prophet_scaled_neighbourhood,True,9.1286,9.074,9.1869,8.6667,104.0,0.0,0.0,1.06,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Vaugirard,2025-11,city_prophet_scaled_neighbourhood,True,8.1968,8.1418,8.2506,8.6667,104.0,0.0,0.0,0.94,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Vaugirard,2025-12,city_prophet_scaled_neighbourhood,True,8.7863,8.7299,8.8361,8.6667,104.0,0.0,0.0,1.02,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Vaugirard,2026-01,city_prophet_scaled_neighbourhood,True,6.795,6.7435,6.8505,8.6667,104.0,0.0,0.0,0.78,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Vaugirard,2026-02,city_prophet_scaled_neighbourhood,True,7.2391,7.1854,7.2895,8.6667,104.0,0.0,0.0,0.84,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Vaugirard,2026-03,city_prophet_scaled_neighbourhood,True,8.2709,8.2191,8.3264,8.6667,104.0,0.0,0.0,0.95,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Vaugirard,2026-04,city_prophet_scaled_neighbourhood,True,9.0534,9.0045,9.1063,8.6667,104.0,0.0,0.0,1.05,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Vaugirard,2026-05,city_prophet_scaled_neighbourhood,True,9.57,9.5188,9.6235,8.6667,104.0,0.0,0.0,1.1,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Vaugirard,2026-06,city_prophet_scaled_neighbourhood,True,9.8372,9.784,9.8955,8.6667,104.0,0.0,0.0,1.14,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Vaugirard,2026-07,city_prophet_scaled_neighbourhood,True,9.4041,9.3515,9.4579,8.6667,104.0,0.0,0.0,1.08,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Vaugirard,2026-08,city_prophet_scaled_neighbourhood,True,7.934,7.8778,7.9887,8.6667,104.0,0.0,0.0,0.92,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Vaugirard,2026-09,city_prophet_scaled_neighbourhood,True,9.7336,9.6821,9.7874,8.6667,104.0,0.0,0.0,1.12,1.0,3363,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,paris,Élysée,2025-10,city_prophet_scaled_neighbourhood,True,10.0914,10.0311,10.1559,9.5,114.0,0.567,0.567,1.06,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,paris,Élysée,2025-11,city_prophet_scaled_neighbourhood,True,9.0614,9.0006,9.1209,9.5,114.0,0.567,0.567,0.94,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,paris,Élysée,2025-12,city_prophet_scaled_neighbourhood,True,9.713,9.6507,9.7681,9.5,114.0,0.567,0.567,1.02,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,paris,Élysée,2026-01,city_prophet_scaled_neighbourhood,True,7.5118,7.4548,7.573,9.5,114.0,0.567,0.567,0.78,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,paris,Élysée,2026-02,city_prophet_scaled_neighbourhood,True,8.0027,7.9433,8.0584,9.5,114.0,0.567,0.567,0.84,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,paris,Élysée,2026-03,city_prophet_scaled_neighbourhood,True,9.1433,9.086,9.2046,9.5,114.0,0.567,0.567,0.95,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,paris,Élysée,2026-04,city_prophet_scaled_neighbourhood,True,10.0083,9.9542,10.0668,9.5,114.0,0.567,0.567,1.05,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,paris,Élysée,2026-05,city_prophet_scaled_neighbourhood,True,10.5794,10.5229,10.6386,9.5,114.0,0.567,0.567,1.1,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,paris,Élysée,2026-06,city_prophet_scaled_neighbourhood,True,10.8748,10.816,10.9392,9.5,114.0,0.567,0.567,1.14,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,paris,Élysée,2026-07,city_prophet_scaled_neighbourhood,True,10.396,10.3379,10.4555,9.5,114.0,0.567,0.567,1.08,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,paris,Élysée,2026-08,city_prophet_scaled_neighbourhood,True,8.7709,8.7087,8.8313,9.5,114.0,0.567,0.567,0.92,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,paris,Élysée,2026-09,city_prophet_scaled_neighbourhood,True,10.7603,10.7033,10.8198,9.5,114.0,0.567,0.567,1.12,1.0085,1265,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
