ds,city,neighbourhood,forecast_month,model_level,is_scenario_proxy,yhat,yhat_lower,yhat_upper,monthly_baseline,annual_occupancy_baseline,review_growth_24_25_raw,review_growth_24_25_capped,seasonality_multiplier,momentum_multiplier,n_listings,training_start,training_end,methodology_note
2026-08-01,athens,ΠΕΔΙΟ ΑΡΕΩΣ,2026-08,city_prophet_scaled_neighbourhood,True,3.8826,3.8574,3.9096,3.0,36.0,0.0,0.0,1.3,1.0,65,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΕΔΙΟ ΑΡΕΩΣ,2026-09,city_prophet_scaled_neighbourhood,True,3.468,3.444,3.4941,3.0,36.0,0.0,0.0,1.15,1.0,65,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΕΝΤΑΓΩΝΟ,2025-10,city_prophet_scaled_neighbourhood,True,5.8998,5.8471,5.9532,6.0,72.0,-0.5333,-0.5333,1.0,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΕΝΤΑΓΩΝΟ,2025-11,city_prophet_scaled_neighbourhood,True,4.805,4.7508,4.8522,6.0,72.0,-0.5333,-0.5333,0.8,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΕΝΤΑΓΩΝΟ,2025-12,city_prophet_scaled_neighbourhood,True,4.713,4.6603,4.7624,6.0,72.0,-0.5333,-0.5333,0.8,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-01,city_prophet_scaled_neighbourhood,True,3.9038,3.8518,3.9552,6.0,72.0,-0.5333,-0.5333,0.65,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-02,city_prophet_scaled_neighbourhood,True,4.1265,4.0753,4.1758,6.0,72.0,-0.5333,-0.5333,0.7,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-03,city_prophet_scaled_neighbourhood,True,5.0944,5.0435,5.1435,6.0,72.0,-0.5333,-0.5333,0.85,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-04,city_prophet_scaled_neighbourhood,True,5.9063,5.8532,5.9581,6.0,72.0,-0.5333,-0.5333,1.0,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-05,city_prophet_scaled_neighbourhood,True,6.8762,6.8273,6.9272,6.0,72.0,-0.5333,-0.5333,1.15,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-06,city_prophet_scaled_neighbourhood,True,7.3971,7.3485,7.4507,6.0,72.0,-0.5333,-0.5333,1.25,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-07,city_prophet_scaled_neighbourhood,True,8.0657,8.0144,8.1193,6.0,72.0,-0.5333,-0.5333,1.35,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-08,city_prophet_scaled_neighbourhood,True,7.7031,7.653,7.7566,6.0,72.0,-0.5333,-0.5333,1.3,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΕΝΤΑΓΩΝΟ,2026-09,city_prophet_scaled_neighbourhood,True,6.8806,6.8329,6.9323,6.0,72.0,-0.5333,-0.5333,1.15,0.992,1,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΕΤΡΑΛΩΝΑ,2025-10,city_prophet_scaled_neighbourhood,True,5.4547,5.406,5.504,5.5,66.0,0.0357,0.0357,1.0,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΕΤΡΑΛΩΝΑ,2025-11,city_prophet_scaled_neighbourhood,True,4.4425,4.3924,4.4861,5.5,66.0,0.0357,0.0357,0.8,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΕΤΡΑΛΩΝΑ,2025-12,city_prophet_scaled_neighbourhood,True,4.3574,4.3087,4.4031,5.5,66.0,0.0357,0.0357,0.8,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-01,city_prophet_scaled_neighbourhood,True,3.6092,3.5612,3.6568,5.5,66.0,0.0357,0.0357,0.65,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-02,city_prophet_scaled_neighbourhood,True,3.8152,3.7679,3.8608,5.5,66.0,0.0357,0.0357,0.7,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-03,city_prophet_scaled_neighbourhood,True,4.71,4.663,4.7554,5.5,66.0,0.0357,0.0357,0.85,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-04,city_prophet_scaled_neighbourhood,True,5.4607,5.4116,5.5086,5.5,66.0,0.0357,0.0357,1.0,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-05,city_prophet_scaled_neighbourhood,True,6.3574,6.3122,6.4045,5.5,66.0,0.0357,0.0357,1.15,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-06,city_prophet_scaled_neighbourhood,True,6.839,6.7941,6.8886,5.5,66.0,0.0357,0.0357,1.25,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-07,city_prophet_scaled_neighbourhood,True,7.4572,7.4098,7.5067,5.5,66.0,0.0357,0.0357,1.35,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-08,city_prophet_scaled_neighbourhood,True,7.122,7.0756,7.1714,5.5,66.0,0.0357,0.0357,1.3,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΕΤΡΑΛΩΝΑ,2026-09,city_prophet_scaled_neighbourhood,True,6.3615,6.3174,6.4093,5.5,66.0,0.0357,0.0357,1.15,1.0005,347,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2025-10,city_prophet_scaled_neighbourhood,True,3.4718,3.4408,3.5032,3.5,42.0,0.0479,0.0479,1.0,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2025-11,city_prophet_scaled_neighbourhood,True,2.8275,2.7957,2.8553,3.5,42.0,0.0479,0.0479,0.8,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2025-12,city_prophet_scaled_neighbourhood,True,2.7734,2.7424,2.8025,3.5,42.0,0.0479,0.0479,0.8,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-01,city_prophet_scaled_neighbourhood,True,2.2972,2.2666,2.3275,3.5,42.0,0.0479,0.0479,0.65,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-02,city_prophet_scaled_neighbourhood,True,2.4283,2.3982,2.4573,3.5,42.0,0.0479,0.0479,0.7,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-03,city_prophet_scaled_neighbourhood,True,2.9978,2.9679,3.0267,3.5,42.0,0.0479,0.0479,0.85,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-04,city_prophet_scaled_neighbourhood,True,3.4756,3.4444,3.5061,3.5,42.0,0.0479,0.0479,1.0,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-05,city_prophet_scaled_neighbourhood,True,4.0463,4.0176,4.0764,3.5,42.0,0.0479,0.0479,1.15,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-06,city_prophet_scaled_neighbourhood,True,4.3529,4.3243,4.3845,3.5,42.0,0.0479,0.0479,1.25,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-07,city_prophet_scaled_neighbourhood,True,4.7463,4.7162,4.7779,3.5,42.0,0.0479,0.0479,1.35,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-08,city_prophet_scaled_neighbourhood,True,4.533,4.5035,4.5645,3.5,42.0,0.0479,0.0479,1.3,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2026-09,city_prophet_scaled_neighbourhood,True,4.0489,4.0209,4.0794,3.5,42.0,0.0479,0.0479,1.15,1.0007,108,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2025-10,city_prophet_scaled_neighbourhood,True,4.4605,4.4207,4.5009,4.5,54.0,0.0,0.0,1.0,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2025-11,city_prophet_scaled_neighbourhood,True,3.6328,3.5918,3.6685,4.5,54.0,0.0,0.0,0.8,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2025-12,city_prophet_scaled_neighbourhood,True,3.5632,3.5234,3.6006,4.5,54.0,0.0,0.0,0.8,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-01,city_prophet_scaled_neighbourhood,True,2.9514,2.9121,2.9903,4.5,54.0,0.0,0.0,0.65,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-02,city_prophet_scaled_neighbourhood,True,3.1199,3.0812,3.1571,4.5,54.0,0.0,0.0,0.7,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-03,city_prophet_scaled_neighbourhood,True,3.8516,3.8131,3.8887,4.5,54.0,0.0,0.0,0.85,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-04,city_prophet_scaled_neighbourhood,True,4.4655,4.4253,4.5046,4.5,54.0,0.0,0.0,1.0,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-05,city_prophet_scaled_neighbourhood,True,5.1987,5.1618,5.2373,4.5,54.0,0.0,0.0,1.15,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-06,city_prophet_scaled_neighbourhood,True,5.5925,5.5558,5.6331,4.5,54.0,0.0,0.0,1.25,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-07,city_prophet_scaled_neighbourhood,True,6.0981,6.0593,6.1386,4.5,54.0,0.0,0.0,1.35,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-08,city_prophet_scaled_neighbourhood,True,5.8239,5.786,5.8644,4.5,54.0,0.0,0.0,1.3,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2026-09,city_prophet_scaled_neighbourhood,True,5.2021,5.166,5.2412,4.5,54.0,0.0,0.0,1.15,1.0,374,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΟΛΥΓΩΝΟ,2025-10,city_prophet_scaled_neighbourhood,True,4.2035,4.166,4.2416,4.25,51.0,-0.1458,-0.1458,1.0,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΟΛΥΓΩΝΟ,2025-11,city_prophet_scaled_neighbourhood,True,3.4235,3.3849,3.4571,4.25,51.0,-0.1458,-0.1458,0.8,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΟΛΥΓΩΝΟ,2025-12,city_prophet_scaled_neighbourhood,True,3.3579,3.3204,3.3931,4.25,51.0,-0.1458,-0.1458,0.8,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΠΟΛΥΓΩΝΟ,2026-01,city_prophet_scaled_neighbourhood,True,2.7814,2.7443,2.818,4.25,51.0,-0.1458,-0.1458,0.65,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΠΟΛΥΓΩΝΟ,2026-02,city_prophet_scaled_neighbourhood,True,2.9401,2.9036,2.9752,4.25,51.0,-0.1458,-0.1458,0.7,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΠΟΛΥΓΩΝΟ,2026-03,city_prophet_scaled_neighbourhood,True,3.6297,3.5934,3.6646,4.25,51.0,-0.1458,-0.1458,0.85,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΠΟΛΥΓΩΝΟ,2026-04,city_prophet_scaled_neighbourhood,True,4.2082,4.1703,4.245,4.25,51.0,-0.1458,-0.1458,1.0,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΠΟΛΥΓΩΝΟ,2026-05,city_prophet_scaled_neighbourhood,True,4.8992,4.8644,4.9355,4.25,51.0,-0.1458,-0.1458,1.15,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΠΟΛΥΓΩΝΟ,2026-06,city_prophet_scaled_neighbourhood,True,5.2703,5.2357,5.3085,4.25,51.0,-0.1458,-0.1458,1.25,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΠΟΛΥΓΩΝΟ,2026-07,city_prophet_scaled_neighbourhood,True,5.7467,5.7102,5.7849,4.25,51.0,-0.1458,-0.1458,1.35,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΠΟΛΥΓΩΝΟ,2026-08,city_prophet_scaled_neighbourhood,True,5.4884,5.4526,5.5265,4.25,51.0,-0.1458,-0.1458,1.3,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΟΛΥΓΩΝΟ,2026-09,city_prophet_scaled_neighbourhood,True,4.9023,4.8683,4.9392,4.25,51.0,-0.1458,-0.1458,1.15,0.9978,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΠΡΟΜΠΟΝΑ,2025-10,city_prophet_scaled_neighbourhood,True,3.4563,3.4254,3.4876,3.5,42.0,-0.25,-0.25,1.0,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΠΡΟΜΠΟΝΑ,2025-11,city_prophet_scaled_neighbourhood,True,2.8149,2.7832,2.8426,3.5,42.0,-0.25,-0.25,0.8,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΠΡΟΜΠΟΝΑ,2025-12,city_prophet_scaled_neighbourhood,True,2.761,2.7301,2.79,3.5,42.0,-0.25,-0.25,0.8,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΠΡΟΜΠΟΝΑ,2026-01,city_prophet_scaled_neighbourhood,True,2.2869,2.2565,2.3171,3.5,42.0,-0.25,-0.25,0.65,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΠΡΟΜΠΟΝΑ,2026-02,city_prophet_scaled_neighbourhood,True,2.4175,2.3875,2.4463,3.5,42.0,-0.25,-0.25,0.7,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΠΡΟΜΠΟΝΑ,2026-03,city_prophet_scaled_neighbourhood,True,2.9845,2.9546,3.0132,3.5,42.0,-0.25,-0.25,0.85,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΠΡΟΜΠΟΝΑ,2026-04,city_prophet_scaled_neighbourhood,True,3.4601,3.429,3.4904,3.5,42.0,-0.25,-0.25,1.0,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΠΡΟΜΠΟΝΑ,2026-05,city_prophet_scaled_neighbourhood,True,4.0283,3.9997,4.0582,3.5,42.0,-0.25,-0.25,1.15,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΠΡΟΜΠΟΝΑ,2026-06,city_prophet_scaled_neighbourhood,True,4.3334,4.305,4.3649,3.5,42.0,-0.25,-0.25,1.25,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΠΡΟΜΠΟΝΑ,2026-07,city_prophet_scaled_neighbourhood,True,4.7252,4.6951,4.7566,3.5,42.0,-0.25,-0.25,1.35,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΠΡΟΜΠΟΝΑ,2026-08,city_prophet_scaled_neighbourhood,True,4.5127,4.4834,4.5441,3.5,42.0,-0.25,-0.25,1.3,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΠΡΟΜΠΟΝΑ,2026-09,city_prophet_scaled_neighbourhood,True,4.0309,4.0029,4.0612,3.5,42.0,-0.25,-0.25,1.15,0.9962,7,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΡΗΓΙΛΛΗΣ,2025-10,city_prophet_scaled_neighbourhood,True,1.4799,1.4667,1.4933,1.5,18.0,-0.3125,-0.3125,1.0,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΡΗΓΙΛΛΗΣ,2025-11,city_prophet_scaled_neighbourhood,True,1.2053,1.1917,1.2171,1.5,18.0,-0.3125,-0.3125,0.8,0.9953,5,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
